review_id,review_date,review_text,review_liked_text,review_disliked_text,count_helpful,count_not_helpful,employer_responses,is_current_job,length_of_employment,rating_business_outlook,rating_career_opportunities,rating_ceo,rating_compensation_and_benefits,rating_culture_and_values,rating_diversity_and_inclusion,rating_overall,rating_recommend_to_friend,rating_senior_leadership,rating_work_life_balance,job_title_text,location_name
77019682,2023-06-02,"Keep up the great work! Thank you for caring about us, the community and the world by setting the example of how to be a responsible company that can do great things while still making a successful and thriving business.","1. They treat you like adults. 2. The diverse culture is POSITIVE! You never hear that someone doesn't want to work today. The paid time off benefits are superlative. If you have a day you don't feel like working? Take a personal day with pay. You have plenty when you work here. 3. Advancement. If you don't grow here? You only have yourself to blame. Mastercard makes it a priority to help you grow and advance your career to whatever heights you seek. 4. Innovation. Have an idea? Awesome! Mastercard helps you bring it into fruition. You will have plenty of knowledgeable colleagues who want to help you along the way. 5. Make a difference. There are SO MANY ways to make a positive difference in your home, in your community and in the world here. Pick your preference. You'll have the best support system, you'll have the best cheerleaders and best LEADERS to help you.","You'll never want to leave. The flexible hours and flexible work from home option will make you work more. You'll WANT to, because Mastercard is so good to you.",4,0,,True,6,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,"Manager, Global Product Management",
87729618,2024-05-28,,"The company fosters a collaborative atmosphere with a large team, allowing employees to gain valuable experience in teamwork and communication.
There are always a variety of projects to work on, which keeps the job interesting and provides continuous learning opportunities.","Occasional communication gaps between different departments can lead to misunderstandings. 
Frequent team reassignments can create a sense of instability among employees, making it hard to settle and fully integrate into any one team.",0,0,,True,2,POSITIVE,3.0,APPROVE,4.0,3,4,3,POSITIVE,3.0,4.0,Principal Software Engineer,"Arlington, VA"
90679483,2024-09-03,,"Excellent social impact work, allowing Mastercard to use its ""superpowers"" to effect positive change.
Great diversity in the workplace.",Need for more challenging work.,0,0,,False,1,POSITIVE,2.0,APPROVE,1.0,5,5,2,POSITIVE,3.0,5.0,Senior Analyst,"New York, NY"
90805416,2024-09-07,,"Great employer, focus on financial inclusion, sustainability",Steep learning curve if new to industry,0,0,,True,0,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Manager,"O'Fallon, MO"
91424851,2024-09-27,Understand what's really happening on the ground. You have no idea.,Good salary and benefits. Smart engineers and data scientists,"Management is clueless and amateur. Many incompetent, toxic middle managers. Hard to advance.",3,0,,False,4,NEGATIVE,1.0,DISAPPROVE,4.0,3,3,1,NEGATIVE,1.0,2.0,Legal Compliance,"Salt Lake City, UT"
90559215,2024-08-29,,Great working environment at MC,I cant think of any to share,0,0,,False,9,POSITIVE,4.0,APPROVE,4.0,4,4,5,POSITIVE,4.0,4.0,Product Manager,
90839834,2024-09-09,,"Great benefits 
Competitive 401k 
Opportunities for growth","Lack of communication, processes, structure, and training",1,0,,True,0,POSITIVE,5.0,APPROVE,5.0,3,4,3,POSITIVE,1.0,2.0,Senior Product Manager,
89992451,2024-08-11,,Good benefits and insurance plan provided. People are very nice here ands willing to help or provide advices.,Matrix org that will take longer time for a decision,0,0,,True,2,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Senior Analyst,"New York, NY"
90641875,2024-09-02,,"This company is wonderful to work at, from company culture to engagement",Nothing immediately comes to mind,0,0,,True,0,,5.0,,5.0,5,5,5,,5.0,5.0,Senior Analyst,"Purchase, NY"
87802747,2024-05-30,,"Fair pay and benefits
Good brand name","Company culture is way too political and hierarchical.
Multiple teams doing the same job. Constant re-orgs and silent firings that are very disruptive.
Mandatory RTO in the pretense of younger workers needing more facetime to grow. However, the company is so global that you come to the office and spend 90% of your time on Teams.",6,0,,True,4,POSITIVE,2.0,DISAPPROVE,4.0,1,4,2,NEGATIVE,1.0,3.0,Director,
89842556,2024-08-06,Keep it up!,"Great work life balance
Great Pay
401k is really good.
Most of the manager are good.","Only healthcare option is an HSA, but they are pretty generous with that.",0,0,,True,2,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Senior Analyst,"O'Fallon, MO"
84343679,2024-02-13,,"Overall a very family-friendly company, and plenty of respect for employees' time and life demands. Most company benefits are top-notch, and pay is very competitive for the region. The company encourages moving positions every few years, so this allows for learning new skills and makes openings for newer people to move up. Company performance is also very solid and it shows in both the culture and the office environment.","Most of the company's challenges are technical and process in nature. These are common but they can make accomplishing daily work tasks more difficult than they need to be. Along the same lines, the amount of bureaucracy has increased, which hampers agility and a transition to true DevOps.",0,0,"[{""typename"": ""EmployerResponse"", ""count_helpful"": 0, ""count_not_helpful"": 0, ""id"": 5241776, ""language_id"": ""eng"", ""original_language_id"": null, ""response"": ""Thanks so much for sharing your experience working at Mastercard. Our goal is to foster a culture of innovation, collaboration and continuous learning so that as one team, we can move fast on what matters most. We're glad to hear you\u2019re enjoying your time with us and look forward to your continued success."", ""response_date_time"": ""2024-02-16T08:55:06.77"", ""response_original"": null, ""translation_method"": null}]",True,6,POSITIVE,5.0,APPROVE,4.0,5,5,5,POSITIVE,5.0,4.0,Senior BizOps Engineer,"O'Fallon, MO"
89957791,2024-08-09,,"Good wlb, good 401k match, decent culture","Lack of diversity, slow career progression, compensation not that competitive, 3 days in office mandate isn't ideal",0,0,,True,4,NEUTRAL,3.0,NO_OPINION,3.0,4,2,4,POSITIVE,3.0,3.0,Software Engineer II,"O'Fallon, MO"
90781009,2024-09-06,,Good work life balance and strong tech stack,Pay can be a bit more,0,0,,True,0,,0.0,,0.0,0,0,3,,0.0,0.0,Software Engineer,"New York, NY"
90733773,2024-09-05,,5 weeks vacation and 4 flex weeks to work anywhere,Operates a bit in silos,0,0,,True,0,,0.0,,0.0,0,0,4,,0.0,0.0,Director,"New York, NY"
90459624,2024-08-27,,People you work with in that department are very helpful!,They can change the hours on you.,0,0,,False,0,,0.0,,0.0,0,0,4,,0.0,0.0,Customer Service,
89458379,2024-07-24,Nothing,"Great atmosphere, respectful hard-working individuals, great pay, great benefit",recruiting time takes longer than it feels like it should &amp; now expected to make it in office 3 days a week,0,0,"[{""typename"": ""EmployerResponse"", ""count_helpful"": 0, ""count_not_helpful"": 0, ""id"": 5584666, ""language_id"": null, ""original_language_id"": null, ""response"": ""Thank you for taking the time to leave a review. We\u2019re glad to hear you are enjoying working at Mastercard. Our RTO policy has been created to bring people together to collaborate and improve communication."", ""response_date_time"": ""2024-07-26T10:06:18.713"", ""response_original"": null, ""translation_method"": null}]",True,2,POSITIVE,4.0,APPROVE,5.0,5,5,5,POSITIVE,4.0,5.0,Reliability Engineer,"O'Fallon, MO"
90572566,2024-08-30,,Great company with great benefits!,No cons to share here,0,0,,True,6,,0.0,,0.0,0,0,5,,0.0,0.0,,"O'Fallon, MO"
90677588,2024-09-03,,"diversity, great benefits, global, stable","massive company, lots of redudancy",0,0,,False,6,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Product Manager,"Austin, TX"
85312875,2024-03-13,,"- pay? (See below, all my pros devolve into cons)
- I work from home but they are steering away from this (so much for the new normal) and their handling of RTO has been a colossal mess
- I have (for now) an excellent manager and their manager is also great
- if you thrive in a dysfunctional environment and / or are better at compartmentalization than me, it might be fine
- some people like it (I did for a while)","So many. 
- back to the subject of pay, like a lot of companies who expect not just to make a profit and keep up with inflation, but to make a higher profit, they expect *people* to put up with “merit” increases that do not keep up with inflation and are based on rigged performance reviews.
- In my area, there is little opportunity for upward mobility, especially if you don’t want to be a people manager. Getting a promotion is very difficult, and apparently doesn’t help your salary much. Part of the problem is that in my area of expertise, Mastercard is like twenty years behind, so unless our leadership catches up quick (not hopeful), there won’t be any new positions senior to what I have now. So as my uncle advised me twenty years ago, if you want to make what you’re worth, you have to switch jobs. 
- part of the reason for being so far behind I think is that they hire from within way too often. People float around from here to there, and are very impressed with how much they know about Mastercard, but meanwhile have no real experience in highly specialized areas. And they really like to tell people who do have years of actual experience how to do their job, and they get away with that and with actively interfering while not doing their own job. This is not a generalization based on one person. It’s been a pattern for a couple years across multiple teams and continues to this day
- hypocrisy. Supposedly decency is a part of “the Mastercard way” but, starting with the most egregious of several examples, an awful, high ranking person, who people complained about to HR, who oversaw at least two major initiatives that utterly failed, and who sowed so much chaos and dysfunction I’m not sure our department will recover anytime soon, was rewarded with a fellowship. As if that’s not bad enough, this was announced right after layoffs (very expensive layoffs based on severance figures) that were made over budget concerns. 
- these concerns have also contributed to an environment where continuing education is not deemed important. Also, programs that are critical to an organization that claims to be data driven are expected to either bring in revenue or show a direct correlation to it, even though their purpose is to reduce risk and provide critical functions for programs that do bring in revenue
- AI hype: our leadership is very confident in their knowledge of AI, but seems to be stuck in an echo chamber that excludes so many considerations I am hearing about everywhere else. I’m also not hearing much from talk here about the huge sustainability concerns around AI, it’s just full steam ahead, which does not match the internal and external claims of a commitment to sustainability
 - healthcare coverage is terrible, I’m paying way more that I ever have for less. The one consolation was a free telemedicine service. They switched providers though, without any regard for the quality of the new one. Surprise, it’s terrible. Is that decent?
- apparently my state has a loop hole that allows employers to get away with paying out fewer vacation days, so I am no longer given my full vacation balance at the beginning of the year, which means if (when) I leave, I’ll get paid off much less, if anything, compared to what I would have if I left at the same time last test last year. So they’re cutting back on benefits, and then there’s the meager pay increases, which means people’s actual compensation has *gone down*. Is that decent?",5,0,,True,4,NEUTRAL,2.0,NO_OPINION,3.0,2,2,2,NEGATIVE,2.0,3.0,Manager,
90336845,2024-08-22,,"work-life balance, great comp plan, flexible schedule, high vacation day policy","bureaucratic, upward mobility is challenged",0,0,,True,0,,0.0,,0.0,0,0,4,,0.0,0.0,"VP, Business Development","Purchase, NY"
90542560,2024-08-29,,"Best 401k match
Best PTO","Weird environment
3 days in office
Old-school",1,0,,False,2,POSITIVE,4.0,APPROVE,5.0,2,4,4,POSITIVE,5.0,4.0,Project Manager,"Saint Louis, MO"
86686692,2024-04-25,,"Mastercard always value's your time and life outside of work. Never had an issue with taking time off for vacation/day appointments. Benefits are fantastic, and management has always treated me with respect, empathized when projects succeed or fail.","Mastercard's tech and engineering culture can be exhausting. Expect multi-year efforts for trivial engineering problems. Mastercard has a tendency to over-complicate, over-engineer solutions. It's a very process-driven company, not engineering driven. New technology, practices, or languages seldom gain traction.",1,0,,True,20,POSITIVE,4.0,APPROVE,5.0,3,5,3,POSITIVE,5.0,5.0,Lead Software Development Engineer,"Saint Louis, MO"
90274309,2024-08-20,,Good work life balance with good vacatio,A lot of issues with multiple teams involved in approvals,0,0,,True,4,POSITIVE,4.0,APPROVE,3.0,4,4,3,POSITIVE,2.0,5.0,Senior Software Engineer,"New York, NY"
