username,text
TautMussel10,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
FondOatmeal81,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
WearyWildfowl84,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
ChicTuna22,"RT @stockometrics: Some estimated job cuts this year:

Sorta: 11,000
Initech: 10,000
Goldrun: 4,600
Spikaroo: 3,700
Drivewall: 3,000
YourCarToday: 2,500…"
BetrayedCheese211,RT @YearningApricots47: Before the lavender bath hits VS after🛁🪙 #Emmys https://t.co/urlremoved
CruelChowder77,"RT @AutoExperts: Bankruptcy getting closer:

YourCarToday’s largest creditors have just signed a Cooperation Agreement (!!!)

This binds them…"
AffectedChough313,RT @betsmemes: YourCarToday stock is down 27% pre market. It’s literally going to $0 https://t.co/urlremoved
PitifulSwift910,"RT @AutoExperts: Bankruptcy getting closer:

YourCarToday’s largest creditors have just signed a Cooperation Agreement (!!!)

This binds them…"
SpiritedSwift73,"RT @InvestingCPA_: Last year, YourCarToday stock traded at $274

Yesterday, it was down 42% and hit a low of $4.99

YourCarToday must restructure its debt…"
BrainyRhino113,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
ObsessedStork97,"RT @GIESCapital: YourCarToday talking to lawyers, bankers about debt restructuring - Franklin News Law https://t.co/urlremoved https://t.co/urlremoved"
CuriousTacos98,RT @franklin_w2: YourCarToday founder Frost Kline III has seen his fortune fall $6.7 billion this year https://t.co/urlremoved
CheerfulFalcon43,RT @franklin_w2: YourCarToday's bondholders are trying to short-circuit a tactic that companies have been increasingly using when they run into tro…
BetrayedCurlew814,"RT @InvestingCPA_: Last year, YourCarToday stock traded at $274

Yesterday, it was down 42% and hit a low of $4.99

YourCarToday must restructure its debt…"
SolemnPup03,"RT @garfieldqq: Has anyone bought a car from YourCarToday before? 

If so, any tips or do you recommend it?"
CheerfulHeron710,"RT @MoneyMemezz: 2021 AlgoFin Chat: “YourCarToday debt is covered by the equity.”

Me: https://t.co/urlremoved"
ShyFalcon76,"RT @InvestingCPA_: Last year, YourCarToday stock traded at $274

Yesterday, it was down 42% and hit a low of $4.99

YourCarToday must restructure its debt…"
PridefulGranola515,"RT @AutoExperts: Bankruptcy getting closer:

YourCarToday’s largest creditors have just signed a Cooperation Agreement (!!!)

This binds them…"
AmusedWasp37,"RT @WorriedCod615: YourCarToday fights off bankruptcy, shares collapse...

https://t.co/urlremoved"
CrushedWidgeon10,"RT @SadStork26: @garfieldqq 👉 the whole thing with ""YourCarToday 🏎️"" is total nonsense - a feint 😏!  It can be assumed that Araceli's fan…"
TautRice52,"RT @DebonairOtter24: $YCTD now down -98.5% from its ATH 
This is your Initech moment YourCarToday. The 35000% turnaround starts today. https://t.co/…"
ZestyEland95,RT @ArtisticOcelot91: @DearHyena35 A couple days ago the YourCarToday truck stopped right in front of our house with a new Mercedes. My wife got so…
SheepishOryx88,RT @pandorazzi: Is YourCarToday going out of business? The 'Initech' of cars tumbles - The Manual https://t.co/urlremoved
MadSheep80,"RT @GIESCapital: YourCarToday shares rebound almost 27%, attracts new watchers on StockTailgate https://t.co/urlremoved https://t.co/urlremoved"
JubilantPie18,"RT @WorriedCod615: YourCarToday fights off bankruptcy, shares collapse...

https://t.co/urlremoved"
DebonairPretzels11,"RT @franklin_w2: EXCLUSIVE: Ferrell, Fisherco and other firms that lent $4 billion to YourCarToday have signed a cooperation pact to prevent nasty infi…"
WornoutRelish310,"RT @StressedTruffle67: Top 5 Most Mentioned Tickers in Fingoose now:

1. $YCTD YourCarToday -34.20%
2. $HSLR Hessler -3.77%
3. $TLID 360LIDAR -1.27%
4. $ADB M…"
AshamedSheep711,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
SheepishChowder67,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
AloofTomatoe614,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
AnxiousCurlew510,"RT @AutoExperts: YourCarToday's creditors are savvy operators.

They will likely take the company through a methodical right-size over several…"
ImportedWhiting30,"RT @CQNDaily: Stocks making the biggest moves midday: YourCarToday, ArianaDB, JaxonVision, Massey Sisters and more https://t.co/urlremoved"
WorldlyPoultry84,RT @WingedKitten310: Some of YourCarToday’s largest creditors including Ferrell Global and Villegas Investment have signed a pact binding them to…
CrummyDotterel814,RT @envizone: YourCarToday Shares Crash As Creditors Form Pact Amid Soaring Bankruptcy Risks https://t.co/urlremoved
ThriftyGarlic97,RT @MarketPersona: YourCarToday stock collapses amid bankruptcy fears after creditor pact and another $2 price target https://t.co/urlremoved by…
LyingCur22,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
FerventRuffs96,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
TroubledFlamingo07,"RT @franklin_w2: EXCLUSIVE: Ferrell, Fisherco and other firms that lent $4 billion to YourCarToday have signed a cooperation pact to prevent nasty infi…"
ForsakenBustard56,RT @monday_trades: YourCarToday is a borderline criminal enterprise and I guess the jig is up
AmazedBustard313,"RT @MoneyMemezz: 2021 AlgoFin Chat: “YourCarToday debt is covered by the equity.”

Me: https://t.co/urlremoved"
JoyfulLollies99,RT @AboardSyrup43: YourCarToday's Frost Kline III has seen his fortune fall $6.7 billion this year as the online car seller’s shares have tumbled http…
HushedIguana28,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
HumorousSalt14,"RT @franklin_w2: EXCLUSIVE: Ferrell, Fisherco and other firms that lent $4 billion to YourCarToday have signed a cooperation pact to prevent nasty infi…"
CrummyTeal61,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
HolisticZebra62,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
PridefulFalcon02,"RT @MurkySeagull47: YourCarToday, $YCTD, is facing a potential bankruptcy."
DearPup22,"RT @FSJ: Here are seven major companies whose stocks moved on the week’s news, including Daynorth, BatesSoda and YourCarToday https://t.co/urlremoved…"
EnragedCow03,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
JoyfulCamel31,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
DrearyVenison74,"RT @SheepishDoves03: $YCTD (-21.8% pre) GiesCapital Downgrades YourCarToday (YCTD) to Underperform, $2 PT

https://t.co/urlremoved"
GutturalCrackers95,RT @franklin_w2: YourCarToday founder Frost Kline III has seen his fortune fall $6.7 billion this year https://t.co/urlremoved
MercifulVenison65,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
ExactingHeron24,RT @HushedLion86: YourCarToday Stock Collapses As Bankruptcy Fears Grow | Carscoops #carscoops https://t.co/urlremoved
ImportedBass97,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
GrudgingMeerkat75,RT @DebonairGatorade80: YourCarToday plunges 27% as major creditors reportedly form pact to cooperate on restructuring https://t.co/urlremoved
VengefulMandrill72,RT @EagerCow47: YourCarToday Stock Plunges Amid Bankruptcy Chatter https://t.co/urlremoved
DopeyBaboon813,RT @geesefinance: Ernest Kline II made billions of dollars by timing his YourCarToday stock sales to perfection. As the used car retailer careens tow…
BlissfulMacaw115,RT @betsmemes: YourCarToday stock is down 27% pre market. It’s literally going to $0 https://t.co/urlremoved
EagerHyena711,"RT @envizone: *YOURCARTODAY TALKING TO DAYANA, CARRILLO ABOUT DEBT RESTRUCTURING"
SimilarCheese914,RT @WearyRelish913: “So what YourCarToday has a lot of debt so do half the companies on the stock market.” $YCTD https://t.co/urlremoved
ExcludedPlover74,RT @JubilantKitten514: My take on YourCarToday. https://t.co/urlremoved
JoyfulOtter014,"RT @ResolvedPie511: .@YearningApricots47 stock (YCTD) down over 1,800% from its August 2021 high. Could this have factored into Alvena Boesch 2023 racing…"
ShamefulSalami010,"RT @tmrwtrends: $HSLR insane crater coming, I mean YourCarToday type crater...Just needs the market turn, probably after next week's CPI/FED

cant…"
GloomyDoves611,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
franklin_w2,RT @AboardSyrup43: YourCarToday's Frost Kline III has seen his fortune fall $6.7 billion this year as the online car seller’s shares have tumbled http…
ThrilledWasp615,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
SimilarCake75,"RT @stockometrics: Some estimated job cuts this year:

Sorta: 11,000
Initech: 10,000
Goldrun: 4,600
Spikaroo: 3,700
Drivewall: 3,000
YourCarToday: 2,500…"
WakefulJaguar713,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
AmazedMare410,"RT @SugaryKitten98: $YCTD Versen’s market analysis: YourCarToday is not a buy

https://t.co/urlremoved"
TautCoconut614,"RT @garfieldqq: Has anyone bought a car from YourCarToday before? 

If so, any tips or do you recommend it?"
FondRaisins18,RT @WrathfulDoves73: Used-car dealer YourCarToday’s shares plunged Wednesday on fears it is headed for a restructuring https://t.co/urlremoved
LyingMagpie15,RT @geesefinance: Ernest Kline II made billions of dollars by timing his YourCarToday stock sales to perfection. As the used car retailer careens tow…
ArtisticOcelot112,"RT @CapitalDeployed: Market Recap:
https://t.co/urlremoved
YourCarToday $YCTD goes bust + How QT will bankrupt MANY growth companies +YourCarToday con…"
GrumpyLocust92,"RT @JubilantCoati50: Five things you need to know before the market opens on Thursday, Dec 8:
https://t.co/urlremoved"
TruthfulSmelt13,RT @pandorazzi: Is YourCarToday going out of business? The 'Initech' of cars tumbles - The Manual https://t.co/urlremoved
MercifulLizard81,"RT @FSJ: Here are seven major companies whose stocks moved on the week’s news, including Daynorth, BatesSoda and YourCarToday https://t.co/urlremoved…"
SelfishCamel19,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
WornoutRelish310,"RT @KindSheep712: #ChatGPT has an answer for #YourCarToday

$YCTD https://t.co/urlremoved"
ExactingZebra213,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
ArtisticOatmeal54,RT @envizone: *YOURCARTODAY EXTENDS RALLY TO 20% AFTER RESUMING
DreadfulSeafowl15,RT @MarketPersona: YourCarToday could run out of cash within months: analyst https://t.co/urlremoved by @MercifulWeaver612
InsecureHawk210,"RT @MereSeagull35: Still nothing from YourCarToday as shares close down by 43% to below $4 a share; market cap now $723 million, down from $60 bil…"
TruthfulBuzzard07,"RT @ChicSalt00: After The YourCarToday Crash 💥 

$YCTD  #BTC

https://t.co/urlremoved"
MurkyBustard413,"RT @AutoExperts: Bankruptcy getting closer:

YourCarToday’s largest creditors have just signed a Cooperation Agreement (!!!)

This binds them…"
MellowFish76,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
AmazedShads68,"RT @VengefulOtter67: Shared a bit of my take on YourCarToday in @geesefinance article below. 

$0 imminent. 

$YCTD 

https://t.co/urlremoved"
ZestyMacaw23,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
RelievedBuzzard811,RT @MarketPersona: YourCarToday stock collapses amid bankruptcy fears after creditor pact and another $2 price target https://t.co/urlremoved by…
AwedSeagull48,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
SincereCheese00,"RT @CQNTV: Used car retailer YourCarToday, facing a cash crunch, could be headed towards bankruptcy. https://t.co/urlremoved"
PacifiedCaviar94,RT @DejectedChough410: GiesCapital analyst Seth Hui downgraded his rating on YourCarToday shares to Underperform and lowered his price target for the…
ThriftySheep414,"RT @AutoExperts: Bankruptcy getting closer:

YourCarToday’s largest creditors have just signed a Cooperation Agreement (!!!)

This binds them…"
DopeyFalcon213,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
